Country,Year,Normalized_GDP,Normalized_Population,Normalized_Per_Capita_GDP,participants,sport_count,event_count,Gold_Medals,Silver_Medals,Bronze_Medals,Total_Medals
Austria,2004,0.0067655512423908,0.001257143275024,0.2926255147846539,88.0,17.0,55.0,3.0,4.0,1.0,8.0
Burundi,2004,9.249192246977991e-06,0.0011244833662732,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0
Belgium,2004,0.008351147155937,0.0016035630537624,0.2800456472046058,70.0,14.0,41.0,1.0,0.0,2.0,3.0
Benin,2004,0.0001287269316434,0.0012551607154979,0.0054749729225455,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Burkina Faso,2004,0.0001119982358289,0.0020778549955346,0.0024636408062634,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Bangladesh,2004,0.0014632112439277,0.0220085423918634,0.0024509172998507,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Belize,2004,2.0247746116914564e-05,4.033381201241196e-05,0.0400575449673934,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Bermuda,2004,9.009625286324862e-05,8.122918493472361e-06,0.568706105565986,10.0,6.0,7.0,0.0,0.0,0.0,0.0
Brazil,2004,0.0151477489438301,0.0281343135593104,0.0281045035052289,310.0,25.0,131.0,16.0,17.0,3.0,36.0
Barbados,2004,6.65359125152953e-05,3.965765940833635e-05,0.1045347062427642,15.0,5.0,15.0,0.0,0.0,0.0,0.0
Botswana,2004,0.0001914032658147,0.0002768267334585,0.0371257784468917,12.0,2.0,8.0,0.0,0.0,0.0,0.0
Central African Republic,2004,1.7337491146862984e-05,0.0006442717777618,0.0018119483502781,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Canada,2004,0.0232427930849246,0.004917738134432,0.2555490357340618,383.0,28.0,149.0,3.0,10.0,4.0,17.0
Switzerland,2004,0.0091370482631183,0.0011366462580707,0.4351970133938474,134.0,19.0,82.0,1.0,2.0,2.0,5.0
Chile,2004,0.0022325653825248,0.0024916771775282,0.0486072059103341,29.0,11.0,25.0,3.0,0.0,1.0,4.0
Cameroon,2004,0.0004149279284766,0.0025568535139071,0.0081458923905709,19.0,5.0,15.0,1.0,0.0,0.0,1.0
Colombia,2004,0.0026406236431736,0.0063970127879833,0.0214906095503843,71.0,15.0,59.0,0.0,0.0,2.0,2.0
Costa Rica,2004,0.0004100442049554,0.0006453887387378,0.0341019018370758,21.0,6.0,8.0,0.0,0.0,0.0,0.0
Germany,2004,0.0645928604750725,0.0127077327935349,0.274640919676558,576.0,28.0,224.0,41.0,43.0,63.0,147.0
Denmark,2004,0.0056959393372226,0.000830898675689,0.3690296784820713,103.0,16.0,56.0,19.0,1.0,7.0,27.0
Dominican Republic,2004,0.0004941153866854,0.0014008335584659,0.0188259297018436,33.0,9.0,22.0,1.0,0.0,0.0,1.0
Algeria,2004,0.0020703409527923,0.0050239324445244,0.0201502945940345,71.0,10.0,57.0,0.0,0.0,0.0,0.0
Ecuador,2004,0.000785675674196,0.0020945151492653,0.0207778517536043,18.0,7.0,15.0,0.0,0.0,0.0,0.0
Spain,2004,0.0242199034014788,0.0066093653672319,0.1971365245387388,415.0,27.0,153.0,4.0,15.0,9.0,28.0
Ethiopia,2004,0.000217987723046,0.0117159826500535,0.0002904875211588,27.0,2.0,12.0,2.0,3.0,2.0,7.0
Finland,2004,0.0044608936408602,0.0008037369016841,0.2996219669997381,67.0,12.0,53.0,0.0,2.0,0.0,2.0
Fiji,2004,4.985614739114343e-05,0.0001331589370964,0.0241328362329187,9.0,6.0,9.0,0.0,0.0,0.0,0.0
France,2004,0.0477747398596101,0.0096567794550202,0.270549104202997,453.0,27.0,191.0,21.0,10.0,22.0,53.0
Gabon,2004,0.0001645123767997,0.0002174459028167,0.043337512230861,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Ghana,2004,0.0001896807566782,0.0033666673178678,0.0060906989760275,29.0,2.0,9.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2004,8.842156050220761e-05,0.0001370943300775,0.0534280701564948,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Greece,2004,0.0053107576486894,0.001685810934215,0.1716398445839906,495.0,33.0,214.0,8.0,18.0,5.0,31.0
Guatemala,2004,0.0005225388035613,0.0019710982004058,0.0138586960713131,19.0,8.0,17.0,0.0,0.0,0.0,0.0
Guyana,2004,6.3626411215753305e-06,0.0001159165836292,0.0174822920119731,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Honduras,2004,0.0001894062717359,0.0011226871722712,0.0088111533505441,5.0,4.0,5.0,0.0,0.0,0.0,0.0
Haiti,2004,0.0001263960525141,0.001370856586899,0.0048484674012,8.0,4.0,8.0,0.0,0.0,0.0,0.0
India,2004,0.0160506586716725,0.1749651441022282,0.0041691773025843,81.0,14.0,43.0,0.0,1.0,0.0,1.0
Ireland,2004,0.0043909965050956,0.0006253943363572,0.3826105995509452,55.0,9.0,31.0,0.0,0.0,0.0,0.0
Iraq,2004,0.0008182623772952,0.0042460630775895,0.0097166090019706,24.0,7.0,8.0,0.0,0.0,0.0,0.0
Iceland,2004,0.0003016585191921,4.347368604126968e-05,0.3759731989674923,34.0,5.0,20.0,0.0,0.0,0.0,0.0
Israel,2004,0.0031571965451127,0.0010472177601797,0.1682118569779057,46.0,14.0,41.0,1.0,0.0,1.0,2.0
Italy,2004,0.0410482164055005,0.0088832453198272,0.2475326994249789,470.0,30.0,174.0,24.0,41.0,39.0,104.0
Jamaica,2004,0.0002189724797604,0.0004100671477139,0.0296664546032037,62.0,4.0,27.0,6.0,1.0,6.0,13.0
Japan,2004,0.1108164750792441,0.0196763771606702,0.3045719836831843,402.0,31.0,166.0,21.0,20.0,52.0,93.0
Kenya,2004,0.0003530742397659,0.0053450924557516,0.0038728289746899,46.0,4.0,16.0,1.0,4.0,2.0,7.0
Kuwait,2004,0.001334799522795,0.0003307609161418,0.2191230109064294,11.0,3.0,9.0,0.0,0.0,0.0,0.0
Liberia,2004,8.835668393319952e-06,0.0004847160894359,0.0008822285695038,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Libya,2004,0.0007387309071505,0.0008820598625901,0.0484668593942419,8.0,5.0,8.0,0.0,0.0,0.0,0.0
Sri Lanka,2004,0.0004565199361047,0.0030924030333555,0.0089047721603792,8.0,3.0,8.0,0.0,0.0,0.0,0.0
Lesotho,2004,2.2747976538507706e-05,0.0003020835745688,0.0045183095632417,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Luxembourg,2004,0.000782728868777,6.904442214177927e-05,0.6083661707172033,14.0,6.0,10.0,0.0,0.0,0.0,0.0
Morocco,2004,0.0014859878620973,0.0046118847395585,0.0151122292046937,57.0,9.0,28.0,2.0,1.0,0.0,3.0
Madagascar,2004,0.0001032337802501,0.0028642982547272,0.0014507911955847,8.0,5.0,8.0,0.0,0.0,0.0,0.0
Mexico,2004,0.0185490622548397,0.0160773864264006,0.0620450979985325,137.0,20.0,68.0,0.0,3.0,1.0,4.0
Myanmar,2004,0.0002278667929378,0.0072480719007926,0.0009649629890445,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Mauritania,2004,4.202890363889585e-05,0.0004403228974615,0.0058290957922901,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Mauritius,2004,0.0001395342241053,0.0001865483471691,0.0430069842983686,9.0,5.0,9.0,0.0,0.0,0.0,0.0
Malaysia,2004,0.0028140527969487,0.003888563791431,0.0384701124834053,34.0,11.0,30.0,0.0,0.0,0.0,0.0
Niger,2004,7.369195993881223e-05,0.0020417067067604,0.0015895519825004,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Nigeria,2004,0.003063562468881,0.021724248561731,0.0071844235606658,71.0,10.0,29.0,0.0,0.0,8.0,8.0
Nicaragua,2004,0.0001197273347161,0.0008106278054441,0.0077790271404695,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Netherlands,2004,0.0149651013408469,0.0025062255480346,0.322511411740558,264.0,22.0,99.0,4.0,51.0,22.0,77.0
Norway,2004,0.0059967959977416,0.0007057391321683,0.4594270032972087,52.0,11.0,33.0,5.0,0.0,2.0,7.0
Nepal,2004,0.0001532717420052,0.0040056019566691,0.0015627706429316,6.0,4.0,6.0,0.0,0.0,0.0,0.0
New Zealand,2004,0.0023419413588806,0.0006280493519811,0.1992098250277877,184.0,18.0,84.0,4.0,2.0,0.0,6.0
Oman,2004,0.0006312946604561,0.0003688812910077,0.0908148014520035,2.0,2.0,2.0,0.0,0.0,0.0,0.0
Pakistan,2004,0.0029831784977765,0.0263801452910554,0.0041109752612397,26.0,5.0,11.0,0.0,0.0,0.0,0.0
Panama,2004,0.0003305347080377,0.00049923457985,0.0346303548885493,5.0,2.0,5.0,0.0,0.0,0.0,0.0
Peru,2004,0.0015008134397632,0.0042883129120152,0.0183124605511879,14.0,10.0,14.0,0.0,0.0,0.0,0.0
Philippines,2004,0.0021402906065377,0.0133050641784645,0.00818478481686,21.0,6.0,21.0,0.0,0.0,0.0,0.0
Papua New Guinea,2004,7.746799367458554e-05,0.0009731399286755,0.007230988860661,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Puerto Rico,2004,0.0018077993384872,0.0005879080663366,0.1668837371818146,52.0,15.0,38.0,0.0,0.0,0.0,0.0
Portugal,2004,0.0042779742408488,0.0016132238728827,0.1426518050730451,93.0,16.0,63.0,0.0,2.0,1.0,3.0
Paraguay,2004,0.0002065100420134,0.000828380738839,0.0145351041542757,22.0,4.0,6.0,0.0,17.0,0.0,17.0
Rwanda,2004,4.234588791968007e-05,0.0013564680902885,0.0013922918340527,5.0,2.0,5.0,0.0,0.0,0.0,0.0
Saudi Arabia,2004,0.0058489610641266,0.0030280029632919,0.086355473854997,16.0,6.0,12.0,0.0,0.0,0.0,0.0
Senegal,2004,0.0002167562425565,0.0016889780699775,0.0067295071262247,21.0,6.0,17.0,0.0,0.0,0.0,0.0
Singapore,2004,0.002594010452829,0.0006402422778921,0.2138420305988236,18.0,6.0,15.0,0.0,0.0,0.0,0.0
Sierra Leone,2004,3.919428577279973e-05,0.0008233815221595,0.0013248755492904,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Somalia,2004,7.593766193369665e-05,0.0015819786916251,0.002278476782249,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Suriname,2004,2.213316898793824e-05,7.764311179561372e-05,0.0274142737058077,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Sweden,2004,0.0086984131590295,0.0013836816153811,0.3399813841575245,155.0,20.0,78.0,5.0,5.0,2.0,12.0
Seychelles,2004,8.745346123107914e-06,1.1191018692375818e-05,0.0781708033153235,10.0,7.0,10.0,0.0,0.0,0.0,0.0
Chad,2004,8.869542595114084e-05,0.0015263829293763,0.0034007641817991,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Togo,2004,6.0806918333334913e-05,0.0008758705249147,0.0024687389739675,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Thailand,2004,0.0039045704235397,0.0100794840335233,0.0203292803462519,47.0,13.0,45.0,3.0,1.0,4.0,8.0
Trinidad and Tobago,2004,0.0002893141652948,0.0002057050288176,0.0814993057892419,26.0,4.0,18.0,0.0,0.0,1.0,1.0
Tunisia,2004,0.0006948261186778,0.0015642916792586,0.0233772626019641,64.0,14.0,37.0,0.0,0.0,0.0,0.0
Uganda,2004,0.000168346267312,0.0041808562450338,0.001990712596753,11.0,4.0,10.0,0.0,0.0,0.0,0.0
Uruguay,2004,0.0002985108231762,0.0005041621767207,0.0321427484221648,18.0,6.0,16.0,0.0,0.0,0.0,0.0
United States,2004,0.2767050733005894,0.0450966805503129,0.33035554862395,706.0,30.0,249.0,115.0,75.0,69.0,259.0
South Africa,2004,0.0057824840409675,0.0075442004037706,0.0412101913366674,128.0,20.0,68.0,4.0,3.0,3.0,10.0
Zambia,2004,0.0001294254463594,0.0017448097925428,0.0036692068690879,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Zimbabwe,2004,0.0001200142065588,0.0019030969631358,0.0040977897777807,14.0,4.0,11.0,1.0,1.0,1.0,3.0
Argentina,2008,0.0056245755438316,0.0059170474943119,0.0437474573469243,141.0,19.0,70.0,20.0,0.0,31.0,51.0
Australia,2008,0.0164513102415857,0.003109636851863,0.2442532626140542,559.0,31.0,216.0,31.0,42.0,76.0,149.0
Austria,2008,0.0066795146951193,0.001216887568169,0.2536836958062571,89.0,16.0,61.0,0.0,1.0,2.0,3.0
Burundi,2008,1.3704616024189992e-05,0.0012438477130492,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Belgium,2008,0.0080527313390336,0.0015665852778758,0.235565934944218,112.0,16.0,55.0,1.0,4.0,0.0,5.0
Benin,2008,0.0001411512086551,0.001349677346665,0.004430781506199,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Burkina Faso,2008,0.0001359089511396,0.0022324770354567,0.0020911526142923,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Bangladesh,2008,0.0014170243672228,0.0218831111442692,0.0022586255809422,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Belize,2008,1.568530251830201e-05,4.3096173941641976e-05,0.0269412997930534,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Bermuda,2008,9.738400790594624e-05,7.802352983924153e-06,0.5111110222352904,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Brazil,2008,0.0264237867773788,0.0278702743999976,0.0423824246237094,330.0,27.0,143.0,14.0,32.0,28.0,74.0
Barbados,2008,6.32525019911097e-05,3.84627261759358e-05,0.0854692361956949,10.0,3.0,10.0,0.0,0.0,0.0,0.0
Botswana,2008,0.0001558522460444,0.0002840303333967,0.0253649807004038,11.0,3.0,11.0,0.0,0.0,0.0,0.0
Central African Republic,2008,1.965259277426804e-05,0.0006660169384144,0.0012823246418818,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Canada,2008,0.0241967172616793,0.0048662825056144,0.2292402762629888,446.0,30.0,184.0,11.0,13.0,11.0,35.0
Switzerland,2008,0.0088312002381309,0.0011182332120867,0.3647434680561771,112.0,20.0,74.0,3.0,1.0,7.0,11.0
Chile,2008,0.0027927974978421,0.0024639363967095,0.0521318329125099,29.0,14.0,26.0,0.0,1.0,0.0,1.0
Cameroon,2008,0.000420605137082,0.0027179682780236,0.0062800097260159,32.0,9.0,16.0,1.0,0.0,0.0,1.0
Colombia,2008,0.0037687518291113,0.0064052761708496,0.0262592244262886,90.0,16.0,74.0,0.0,1.0,1.0,2.0
Costa Rica,2008,0.0004687193733375,0.000648604650492,0.0327318396906652,8.0,4.0,8.0,0.0,0.0,0.0,0.0
Germany,2008,0.0593603164323587,0.0120203011125187,0.2251982942386938,547.0,29.0,204.0,39.0,16.0,41.0,96.0
Denmark,2008,0.0055220215412853,0.0008028574515562,0.3152454797206623,101.0,16.0,60.0,6.0,7.0,3.0,16.0
Dominican Republic,2008,0.0007387183234657,0.0014001397172126,0.0236842602501353,27.0,9.0,21.0,1.0,1.0,0.0,2.0
Algeria,2008,0.0028004200707628,0.0050960973860221,0.0233988520318597,57.0,12.0,44.0,0.0,1.0,1.0,2.0
Ecuador,2008,0.0009416258596398,0.0021324947376664,0.0200202398560139,26.0,9.0,23.0,0.0,1.0,0.0,1.0
Spain,2008,0.0254925546581943,0.0067266904790987,0.1731494413990232,347.0,29.0,145.0,7.0,45.0,16.0,68.0
Ethiopia,2008,0.0004105004829806,0.0125230113813702,0.0005360583268042,29.0,1.0,10.0,4.0,1.0,2.0,7.0
Finland,2008,0.004442079103771,0.0007764710887657,0.2627617028790149,70.0,14.0,55.0,1.0,2.0,2.0,5.0
Fiji,2008,4.349890075252798e-05,0.0001308015261921,0.0183877254367402,6.0,5.0,6.0,0.0,0.0,0.0,0.0
France,2008,0.0456117825053495,0.0094237166625142,0.2242509404586368,441.0,25.0,203.0,25.0,24.0,28.0,77.0
Gabon,2008,0.0002313066648365,0.000233841603759,0.0467709986751558,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Ghana,2008,0.0004356358097223,0.0035489772153287,0.0066849260029218,9.0,2.0,9.0,0.0,0.0,0.0,0.0
Equatorial Guinea,2008,0.00029644217696,0.0001573209759741,0.0967843069564079,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Greece,2008,0.0054618827144387,0.001620444953759,0.1566665845098884,172.0,22.0,104.0,0.0,3.0,4.0,7.0
Guatemala,2008,0.0005887783967371,0.0020387880259215,0.0126078950551182,13.0,9.0,12.0,0.0,0.0,0.0,0.0
Guyana,2008,3.573605866348073e-05,0.000109016693715,0.0187939074425836,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Honduras,2008,0.0002049687819422,0.0011716600990295,0.0074783445472358,26.0,5.0,8.0,0.0,0.0,0.0,0.0
Haiti,2008,0.0001512090784124,0.0013939383612052,0.0042428201803869,7.0,3.0,7.0,0.0,0.0,0.0,0.0
India,2008,0.0186771327105906,0.1768521076277188,0.0042132016997714,67.0,12.0,48.0,1.0,0.0,2.0,3.0
Ireland,2008,0.0042822700698594,0.0006558502049847,0.3024461616182367,63.0,12.0,43.0,0.0,1.0,2.0,3.0
Iraq,2008,0.0020401892295738,0.004240193567975,0.0198779190528029,4.0,2.0,3.0,0.0,0.0,0.0,0.0
Iceland,2008,0.0002703279194515,4.500726800066061e-05,0.279173390293792,31.0,5.0,18.0,0.0,14.0,0.0,14.0
Israel,2008,0.003426562216116,0.0010686184109491,0.1525536241668597,60.0,12.0,47.0,0.0,0.0,1.0,1.0
Italy,2008,0.0376729273667577,0.0086113757745461,0.1984996990859645,455.0,29.0,189.0,8.0,14.0,20.0,42.0
Jamaica,2008,0.0002022824819319,0.0003975957032955,0.023939008898723,66.0,4.0,29.0,5.0,3.0,6.0,14.0
Japan,2008,0.0795919343628637,0.0187482808809979,0.1953758184177295,446.0,31.0,173.0,23.0,15.0,13.0,51.0
Kenya,2008,0.0005481158376712,0.0057387494316603,0.0039827200803731,47.0,5.0,24.0,6.0,4.0,5.0,15.0
Kuwait,2008,0.00228595095691,0.0003867300069425,0.2728029003499055,8.0,5.0,7.0,0.0,0.0,0.0,0.0
Liberia,2008,1.54842162387995e-05,0.0005579688954535,0.0004739984751429,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Libya,2008,0.0013402338824301,0.0009114659532666,0.0675947617848293,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Sri Lanka,2008,0.0006232297138717,0.0030188886536898,0.0105788317113475,9.0,6.0,9.0,0.0,0.0,0.0,0.0
Lesotho,2008,1.6121811089526933e-05,0.0002864564990025,0.0034023363747667,5.0,2.0,3.0,0.0,0.0,0.0,0.0
Luxembourg,2008,0.0009058487088501,7.007798755096434e-05,0.589645952248775,19.0,7.0,17.0,0.0,0.0,0.0,0.0
Morocco,2008,0.0015758046285925,0.0046260918178234,0.0136038524225961,49.0,7.0,35.0,0.0,1.0,1.0,2.0
Madagascar,2008,0.0001557635281496,0.0030620009327679,0.0016157125559013,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Mexico,2008,0.0180949177850543,0.0161584706906285,0.0511877605880889,103.0,23.0,73.0,2.0,0.0,2.0,4.0
Myanmar,2008,0.0004852553434789,0.0070834466308943,0.0016548370658493,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Mauritania,2008,6.973756247008781e-05,0.0004645980490095,0.0069702678485376,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Mauritius,2008,0.000144309699654,0.0001806867472124,0.0376040927886108,11.0,7.0,11.0,0.0,0.0,1.0,1.0
Malaysia,2008,0.0035864959546971,0.0040350760607719,0.04012491375433,38.0,10.0,28.0,0.0,1.0,0.0,1.0
Niger,2008,0.0001023347868063,0.0022476776489092,0.0013520147026927,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Nigeria,2008,0.0052803594799576,0.0230720728450104,0.0099323219071093,89.0,10.0,36.0,0.0,16.0,7.0,23.0
Nicaragua,2008,0.0001210303231399,0.0008150054095938,0.0063974472521234,7.0,4.0,7.0,0.0,0.0,0.0,0.0
Netherlands,2008,0.014920435719308,0.0024063393042903,0.2826402524573139,276.0,20.0,96.0,39.0,15.0,4.0,58.0
Norway,2008,0.0072357598732409,0.0006966500792848,0.4791190767239099,98.0,15.0,48.0,16.0,5.0,1.0,22.0
Nepal,2008,0.0001841385306097,0.003950154847388,0.0013932875566309,8.0,6.0,8.0,0.0,0.0,0.0,0.0
New Zealand,2008,0.0020638363525199,0.0006222133097503,0.1529168296514065,201.0,17.0,78.0,4.0,2.0,9.0,15.0
Oman,2008,0.0010767003989494,0.000383085560967,0.1286998858945082,4.0,3.0,4.0,0.0,0.0,0.0,0.0
Pakistan,2008,0.003140552056712,0.0277431625605733,0.0031383111101857,22.0,4.0,7.0,0.0,0.0,0.0,0.0
Panama,2008,0.0003895253970886,0.000511065613658,0.0345963065246312,5.0,3.0,5.0,1.0,0.0,0.0,1.0
Peru,2008,0.0018677382597958,0.004203298896451,0.0196587449877903,13.0,10.0,13.0,0.0,0.0,0.0,0.0
Philippines,2008,0.0028197648826126,0.0135706398215327,0.008842032937257,17.0,8.0,17.0,0.0,0.0,0.0,0.0
Papua New Guinea,2008,0.0001705060374329,0.0010502002840482,0.0070923986933107,9.0,5.0,9.0,0.0,0.0,0.0,0.0
Puerto Rico,2008,0.0014482364281611,0.0005491642173391,0.1217503691190422,31.0,8.0,31.0,0.0,0.0,0.0,0.0
Portugal,2008,0.0040947298350769,0.0015443607751727,0.1211354023218781,84.0,16.0,64.0,1.0,1.0,0.0,2.0
Paraguay,2008,0.0003722840360132,0.0008204198100685,0.0205128808217898,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Rwanda,2008,6.93231824306967e-05,0.0014339808548597,0.001647228796264,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Saudi Arabia,2008,0.0080912183176454,0.0034081203739691,0.092328592860174,18.0,4.0,11.0,0.0,0.0,0.0,0.0
Sudan,2008,0.0009992027109989,0.0049214326421607,0.00664411495182,9.0,2.0,8.0,0.0,1.0,0.0,1.0
Senegal,2008,0.000251300584506,0.0017626266622096,0.006003023656125,17.0,7.0,16.0,0.0,0.0,0.0,0.0
Singapore,2008,0.0030066971821315,0.0007070721523329,0.196090045751736,36.0,6.0,25.0,0.0,3.0,0.0,3.0
Sierra Leone,2008,4.836889648248536e-05,0.000861582781991,0.0010667513155781,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Somalia,2008,8.076119179605417e-05,0.0017061305754844,0.0015855485135897,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Suriname,2008,4.365140076782219e-05,7.719279761746326e-05,0.031903262737425,4.0,2.0,4.0,0.0,0.0,0.0,0.0
Sweden,2008,0.0080104720441707,0.0013483846898469,0.2752563857868828,162.0,20.0,79.0,0.0,3.0,2.0,5.0
Seychelles,2008,3.849229960412465e-06,1.1265835789420574e-05,0.0526048464206307,10.0,6.0,9.0,0.0,0.0,0.0,0.0
Chad,2008,0.0001505991343124,0.0016787828824563,0.0039380388413964,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Togo,2008,5.995467544091043e-05,0.0009309944561227,0.0026500721954793,4.0,4.0,4.0,0.0,0.0,1.0,1.0
Thailand,2008,0.0045306817714216,0.0098987763153614,0.0203519521462195,53.0,12.0,43.0,2.0,2.0,0.0,4.0
Trinidad and Tobago,2008,0.0004230438197751,0.0001901252356525,0.1035917498503208,35.0,4.0,19.0,5.0,1.0,0.0,6.0
Tunisia,2008,0.0006878518869394,0.0015420852657982,0.019723513324078,29.0,10.0,28.0,1.0,0.0,0.0,1.0
Uganda,2008,0.0002136774118198,0.0044698406621426,0.0019788129491724,11.0,4.0,10.0,0.0,0.0,0.0,0.0
Uruguay,2008,0.0004736741523429,0.0004820074087252,0.0438619993085029,13.0,6.0,12.0,0.0,0.0,0.0,0.0
United States,2008,0.2302230163639687,0.0445210329936089,0.2369550940332644,744.0,31.0,253.0,121.0,110.0,78.0,309.0
South Africa,2008,0.0049164556663928,0.0074822399707027,0.0298264149883457,179.0,20.0,89.0,0.0,1.0,0.0,1.0
Zambia,2008,0.0002677751470751,0.0019049909443438,0.0059031895490035,8.0,4.0,8.0,0.0,0.0,0.0,0.0
Zimbabwe,2008,5.741152856589149e-05,0.0018958878819735,0.0015319356103178,16.0,6.0,15.0,1.0,3.0,0.0,4.0
Argentina,2012,0.0072023082127963,0.0058741071465498,0.0824206673169762,148.0,23.0,66.0,1.0,15.0,3.0,19.0
Australia,2012,0.0204318934634626,0.0031666404618988,0.4223330185230116,506.0,28.0,206.0,18.0,37.0,59.0,114.0
Austria,2012,0.0053631735795877,0.0011733488700147,0.292442447691065,90.0,19.0,69.0,0.0,0.0,0.0,0.0
Burundi,2012,2.117832562941549e-05,0.0014020391346364,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Belgium,2012,0.00657397595992,0.0015463997796937,0.2707224430432509,142.0,16.0,71.0,0.0,1.0,2.0,3.0
Benin,2012,0.0001375246303242,0.0014475572262109,0.005294551711644,5.0,4.0,5.0,0.0,0.0,0.0,0.0
Burkina Faso,2012,0.0001562770755219,0.0023916504595839,0.0030036517170969,5.0,3.0,5.0,0.0,0.0,0.0,0.0
Bangladesh,2012,0.0017512802291373,0.0216086989322416,0.0042772495418416,7.0,5.0,7.0,0.0,0.0,0.0,0.0
Belize,2012,1.5578426254214097e-05,4.5172207090002096e-05,0.032661116616579,3.0,2.0,3.0,0.0,0.0,0.0,0.0
Bermuda,2012,7.460726143051583e-05,7.438746131407114e-06,0.6058687654027514,8.0,5.0,7.0,0.0,0.0,0.0,0.0
Brazil,2012,0.032553918952542,0.0274346659821502,0.0731522536910163,294.0,26.0,135.0,14.0,32.0,9.0,55.0
Barbados,2012,5.998566424664376e-05,3.716251465198798e-05,0.0996385684816357,8.0,3.0,6.0,0.0,0.0,0.0,0.0
Botswana,2012,0.0001740625100382,0.0002924201079982,0.0373528533936848,4.0,2.0,4.0,0.0,1.0,0.0,1.0
Central African Republic,2012,2.351350535460612e-05,0.0006411239273117,0.0017443999549417,6.0,4.0,6.0,0.0,0.0,0.0,0.0
Canada,2012,0.0241415476405935,0.0048361295482816,0.3175072125688364,354.0,28.0,179.0,1.0,21.0,33.0,55.0
Switzerland,2012,0.0090573730658368,0.0011129891009689,0.5180030204221293,122.0,19.0,70.0,2.0,2.0,0.0,4.0
Chile,2012,0.0035175268415888,0.0024399839839708,0.0917632399336352,44.0,17.0,36.0,0.0,0.0,0.0,0.0
Cameroon,2012,0.0003886792639005,0.0028985261945451,0.0072378659385885,32.0,9.0,16.0,0.0,0.0,0.0,0.0
Colombia,2012,0.0048868652902658,0.0063693949151372,0.0475839628138785,120.0,19.0,81.0,1.0,3.0,4.0,8.0
Costa Rica,2012,0.0006142463303288,0.0006485218417937,0.0588976671237051,11.0,6.0,11.0,0.0,0.0,0.0,0.0
Germany,2012,0.0475155127312448,0.0112064839375026,0.2602914612779823,494.0,26.0,209.0,43.0,27.0,22.0,92.0
Denmark,2012,0.0043070105720359,0.0007777948439827,0.351979458345668,145.0,17.0,68.0,3.0,5.0,6.0,14.0
Dominican Republic,2012,0.0007919076476046,0.0014019531512654,0.0351515085727295,36.0,10.0,21.0,1.0,1.0,0.0,2.0
Algeria,2012,0.0029907332287197,0.0052448322015826,0.0325111311576019,39.0,12.0,29.0,1.0,0.0,0.0,1.0
Ecuador,2012,0.0011492612122112,0.0021686660347419,0.0329208978366598,36.0,11.0,34.0,0.0,0.0,0.0,0.0
Spain,2012,0.0175715868279551,0.006516729581461,0.1700075590512259,331.0,27.0,133.0,5.0,33.0,25.0,63.0
Ethiopia,2012,0.0005624541737338,0.0133488138370574,0.0012664254868582,34.0,2.0,14.0,3.0,1.0,3.0,7.0
